x,y,class
0.7575229035016877,0.9421741031556922,1
0.5712409961110743,1.6688555344004947,1
1.1717922860079113,0.7990693953586967,1
0.2728574932468998,1.0622967047785072,1
0.8258060687960332,0.8121273618200435,1
0.6994658336259001,1.4491578536827152,1
1.3003072895019674,0.5747716076199526,1
1.0957060815225972,1.6304845191362562,1
1.4174822165857226,1.2161292699481856,1
1.111393223939345,1.2455420362330056,1
1.590865020424436,0.9117883806962176,1
1.35803029617832,1.927287792937462,1
1.0143094261504233,1.107374975699097,1
1.2659940496282447,1.1692042107615597,1
0.786740571806231,1.1210156165754028,1
1.8631632529968056,0.7075288885886125,1
0.06725156491293649,0.48556839404176055,1
1.1027411557286277,0.6116739307562902,1
0.48034881159413734,0.6956297369590669,1
0.8591166400120864,1.1242646746487956,1
-0.256666307919174,1.5961925096992653,1
-0.12212131459907494,0.7387842954248012,1
1.4406671909639053,0.8357213820513345,1
1.3817845349379676,1.0714234909794376,1
0.79079419873422,0.552998746636729,1
1.0268942888445756,0.4284437649239058,1
0.7366697162206844,1.454469981028455,1
1.3488320116119585,0.3059214963889372,1
0.9987615049118577,0.23120027265924414,1
0.7579791794539456,2.0091652750277644,1
1.2098059967122348,1.0925728873310203,1
0.792204575357953,1.4363798925099993,1
1.4744027316030583,1.182215982523418,1
1.055016656913994,0.3668744099683028,1
2.0324740660494673,1.8499126392193874,1
0.4950534290803149,0.7891809869644237,1
0.5975769958632339,0.8221079582241189,1
1.2953969453649914,0.9432731626766209,1
1.493027290630235,1.1370080541290757,1
1.4610663444777705,1.5605870072032593,1
0.7259278707950159,0.45655976920703567,1
1.3739560166476132,0.681806874934772,1
0.823931399598208,1.1038577119019428,1
-0.10682962642829752,0.44907179182510015,1
0.7050471479734906,1.1202097967657059,1
0.9184853202958763,1.1783910432430855,1
1.030820761968507,0.8657418783295411,1
1.0383109702078863,0.37877148889595447,1
1.3322553477801204,0.3038755195331647,1
0.9769979335002993,0.8946967244113208,1
0.7822634486927365,1.2310263587600547,1
0.9435694088296434,1.3547636837262698,1
1.542784841846099,1.5678369943778003,1
0.37441805802220995,1.0458710777318518,1
1.1044928916990986,1.1443510920758786,1
1.5420932380262895,1.1377769861543612,1
1.6609454103333008,0.5275709293058458,1
1.2433278087688469,1.040068873641485,1
1.5296195973122888,1.7990884322653167,1
1.2299959272060657,0.7802090450177023,1
1.4387282017860115,1.6014962650741285,1
2.1799185568438575,1.4272255624721293,1
1.1465901966191292,-0.0677292358281747,1
2.1549796960642227,1.0531543549396043,1
0.9276957357252001,1.9269160755854933,1
1.1601538097786037,0.023069819907754585,1
-0.04287270499994644,-0.18796184650773617,1
0.48297015061980475,0.26670570037329877,1
1.1004324265277652,1.5363201554261843,1
1.8150997650884428,1.594290353873415,1
0.36275941912608667,1.5731667522460844,1
0.4592098049536616,1.1476832154486705,1
0.3067557020319296,1.0107992197271842,1
0.49139459054463885,0.998917770060016,1
0.09823937877473643,1.7861318173792498,1
0.9232327139506619,0.9207598306257719,1
0.8270448680727077,0.9752201845775575,1
1.9365961575149946,1.4091709363651046,1
0.03492555137811082,0.8881757130406482,1
0.7294970233711702,0.6856310244677486,1
0.24409352942796447,1.0682052682168548,1
0.5535328571053444,0.8789606740471534,1
1.1679133014247305,1.5704936292466118,1
0.9331100619642637,1.1596626189979244,1
1.1102857703012738,-0.011406772614077854,1
1.199265241968271,0.9749043544137996,1
1.596230233376664,1.9906830430059927,1
0.6565959206869019,0.7927354924402323,1
1.5165495511566325,0.3015405985399948,1
1.1133884529335183,0.24593779375488778,1
1.2336496126286263,1.2379351304345534,1
1.4743533824836303,0.7469128971549901,1
-0.16311821348323252,1.6893592530789552,1
0.5027942012218138,0.5052754799899966,1
1.1834477810749482,1.1641078356924184,1
1.810640354738445,0.8672828994893398,1
0.9495114922375937,-0.35048995923225323,1
0.6939626333051075,1.2956384171333135,1
0.9179904935923673,1.265204300936478,1
0.40906617153085756,1.3146056642967463,1
0.14870976316562,0.15685120131233377,1
1.2235100402559098,0.39070458031851374,1
1.0090578647384263,1.3011916851103196,1
0.459226616149336,0.3742988694652729,1
1.3038722068490984,0.6604628666973873,1
0.8746337652055707,0.7843492504126521,1
1.7528430751959556,0.7391255871435234,1
0.5517658198119909,1.2820162332266924,1
1.1818776895878274,0.7390883547461329,1
0.08948486891350715,1.3048172305426995,1
1.5050198527026968,1.6127713947025828,1
0.9826419172833374,1.707278151762557,1
1.054964655808256,0.7882425039624843,1
0.8297597355115792,0.9818956997684093,1
1.7249562544027464,0.8513975529311408,1
0.7295425768959958,0.7354108413768223,1
1.4071565032327817,-0.12106153358629412,1
1.1125414725335616,1.100141137209145,1
0.5079183605162951,1.2101477910609661,1
1.649334031207358,1.3546434114405286,1
0.8622824568225993,0.8317892264944784,1
1.319813819336034,1.1615198271320315,1
0.6934563914688432,0.9053429307744769,1
0.6674941869547253,0.6645759423648706,1
0.2570869731749955,1.6991925917233524,1
0.580415631769518,0.9112054456558731,1
1.5956006749275176,1.1782650838022044,1
1.4790945450273694,2.3497276225913,1
1.1286575671738093,2.103997725121074,1
1.3380271459997268,1.5505266294431532,1
0.5188083274039521,0.829172829719333,1
0.8009445241392881,1.3788219325442523,1
0.284072103909372,0.7822461130224094,1
1.3562293326909636,1.4347470989493387,1
0.3599897780851298,1.3216752050017944,1
0.9049808392877405,1.5991718928878362,1
1.5652038548163016,0.8092639551968629,1
1.5233785101799326,0.2515304375230185,1
0.9141523330126651,0.7031408611081704,1
1.0914754383556766,1.109206048717105,1
0.8582928309600406,1.8412887506131428,1
2.043403791287096,1.330176115893741,1
1.2845697564439,0.9306366806714111,1
0.7287364379189399,1.0242800823058302,1
1.6914068243135558,0.42232147964267186,1
0.1356483025184625,1.2852652763705963,1
1.029750766916881,0.9429778171942311,1
0.752994184675855,2.2937073544063766,1
0.5390967821598958,0.9614066652214588,1
1.52432651923122,1.1002525761274906,1
0.9567057842553106,1.4966674869947363,1
0.3771324048346202,1.0873658505289576,1
0.9485972730852011,2.2630383804995082,1
1.3118676588631588,1.2823174883785031,1
0.5802882086738879,1.340525587480819,1
0.4088717091037455,1.892518859534594,1
0.7122124802801699,0.9367431364870649,1
0.7542463036108649,0.37939166696194404,1
-0.10683602554449356,1.1735086933928545,1
0.4670198511696817,1.3878219637872797,1
0.8952855971117389,1.0751154693692044,1
1.895488135079611,0.9222395920037791,1
0.9219351398426998,0.4158806917428267,1
1.0557666672942372,0.33470363651059876,1
1.0864691862277267,1.2556466205293397,1
1.6592245575318878,0.4645181864192519,1
1.2689108691800453,0.6923886862785027,1
1.0294193361837691,1.4916432769341363,1
1.3090847659995024,0.2770365465772159,1
1.267977081341707,0.832652743398679,1
0.8038570967387901,0.4765820726839207,1
1.7944043699872245,0.1923756063682318,1
0.7173966302046166,0.5929541772611724,1
0.5557794094896708,1.2800905446649051,1
0.4072139726290812,1.0904116984443915,1
0.7301553755169153,1.3413396933423245,1
0.49837003592859297,1.2770547808050763,1
1.4988449667824717,1.503404651363586,1
0.6920283289412348,1.5747852893697951,1
1.3178970007615245,0.04589772415077353,1
0.6839250872022646,1.0988952182602898,1
1.6198771142042108,0.539404915952223,1
1.3314649865137793,1.3417848170659594,1
0.6386357715898598,1.5443187098303168,1
0.20727221703180398,2.3941997402438524,1
0.2928405936023406,0.6445851147408275,1
1.359452963445819,0.44884967351580574,1
1.1132068213669986,1.061564528855551,1
0.7612433840279115,0.8128014223830146,1
0.8904008151174883,1.5220687387792529,1
1.6693423143744153,1.8702249172213259,1
1.4497063283530855,1.1887288136332315,1
1.6861450020754987,0.3513256326616344,1
0.9079833731007712,0.9291429798161575,1
0.9865532545110826,1.9723262713103198,1
0.7136394874233261,1.5142205024500828,1
0.43280702689986117,0.5046461403473941,1
0.7553776712086965,0.8023992976530107,1
1.3516585904213296,0.21105640535711656,1
2.023831598030924,0.8604253272235844,1
0.7752641499614101,0.7884112419188026,1
1.4387934817707726,0.38134694383611234,1
1.183159302470624,0.7525679286715538,1
1.2461875573982581,0.4122284122487485,1
1.092927109535392,1.37347983213107,1
1.2165954860416908,0.9973648257947959,1
0.6321916776938276,1.777057380498761,1
0.7184934900057506,1.1216240281780796,1
1.816989196887797,0.7301534782320636,1
0.9506924963381433,0.8222345142823173,1
1.1784070676927723,0.38296940309580485,1
-1.3490230707314017,-0.18996198693359445,2
-1.3738448531164371,-1.3787383617682187,2
-0.901267298271378,-1.7089592974114847,2
-1.2281416483125693,-1.4198537918493368,2
-1.070898995308564,0.11486490937272209,2
-1.3730985813235739,-0.17320823660838158,2
-0.4866255165056026,-1.278209975230693,2
-1.2528677841396898,-1.5666243130892359,2
-0.7333213572607479,-1.5149060494434297,2
-0.09427392536525747,-1.4739649042236258,2
-0.2721359940110295,-0.6082472695972956,2
-1.3958396272260871,-1.4835161843819769,2
-1.442867354169801,-0.00510751943191623,2
-1.142533361326259,-0.5342767399117925,2
-0.8123088002427339,-0.8708474162956654,2
-0.9986247126874802,-1.475934110428931,2
-1.2048437876436537,-1.5436506805747428,2
-0.5926909332107917,-0.7364172490931984,2
-0.624094110998031,-0.8118521314028575,2
-0.8386145657635301,-1.122038927103955,2
-1.2249648944957687,-0.5969952209148127,2
-0.6169528579402427,-1.028854011303916,2
-1.3041305980416482,-1.3227869403523098,2
-0.7248438187356017,-0.8658502723135068,2
-0.743703438936945,-1.1463620878686267,2
-0.5800495408007822,-0.606443681331101,2
-0.9202304090073609,-0.45158636573535416,2
-0.6420061282621288,-2.063432227431859,2
-1.8141092062372506,-1.6718182204630225,2
-0.7900183071363827,-1.3795752752043522,2
-1.117635730246718,0.08403510850972307,2
-1.0452300455984151,-0.48102002166237046,2
-0.7548645327795889,-0.39355379753909636,2
-0.5611141276605892,-0.467717939258659,2
-1.4777808389250435,-0.4087965575407755,2
-1.0552833910076465,-1.2130116631536603,2
-1.6170076369731792,-1.4621488503527078,2
-1.2501231931369041,-0.7195786133449608,2
-0.39423398985322466,-0.48229221774324615,2
-0.7528775924974715,-1.2098522671997716,2
-0.9714936518927457,-0.9274711826367185,2
-1.4142232790647717,-0.6970146989393022,2
-1.5184844813503675,-0.03238458739235894,2
-2.0144110553615953,-0.6774441072835592,2
-0.855137983326492,-1.1518295664420066,2
0.14485163147909197,0.25723272046395507,2
-1.150880970925912,-0.49923040884961556,2
-0.6751244589101942,-1.5356810797146614,2
-1.6477432356087256,-0.7514463751244419,2
-1.038184319907139,-0.4832109604891621,2
-1.4714321027985249,-0.6658161765066497,2
-0.9954952031540292,-1.333042110234706,2
-1.1627606958919938,-0.8675211163575721,2
-0.5673932244627624,-0.6585587013064061,2
-0.4701231654609591,-1.4277741566287614,2
-1.6933433236138562,-0.2711391123286542,2
-0.6870118450744237,-1.1795094868228961,2
-1.3609523585010403,-1.6638798855704313,2
-1.571580218500233,-1.4957434717783031,2
-1.3563864342991017,-1.4501466992238028,2
-1.839469635341167,-1.274880523339638,2
-0.7828789955645993,-0.9847583277779651,2
-0.5092128836931991,-1.2152088540143178,2
-0.45844235333533834,-1.0211811108968905,2
-1.2831591603688408,-1.6989166714562738,2
-0.8749622090150251,-0.9439288205845927,2
-1.899533332842819,-0.5939084738827733,2
-0.9561734901315475,-0.2688531107688369,2
-1.5877562553629114,-0.20423139384058753,2
-0.6571374718084345,-0.1416824370891956,2
-1.258323906198156,-0.23825467966712432,2
-0.581486423328299,-1.5389070988891453,2
0.017897307874206847,-0.7699005061443959,2
-0.6535496234131197,-0.4988798635317604,2
-0.8306042368749507,-0.9128189655221173,2
-0.8374587012374229,-0.7163749565632971,2
-0.7310258273201634,-1.6633629770382146,2
-0.35668475631102414,-0.05506695221689761,2
-0.2573414500644787,-0.7895226149566483,2
-2.0423230323444628,-0.8505214989490056,2
-1.270016784771545,-1.0827726995265459,2
-1.4197236075286663,-0.6510413574900829,2
-0.6473527706720112,-0.8906914319833202,2
-0.10417080456486694,-1.0323624378424268,2
-0.610701857894429,-0.90022390259969,2
-1.328434928212637,-0.8188492701645114,2
-1.286357268283364,-0.7360620614994628,2
-1.2050039136322264,-0.14781152712905143,2
-0.7932099411158358,-0.742134920608414,2
-1.4458627233868335,-0.6932682162213545,2
-0.59520192011038,-1.2578919205485866,2
-0.7773411135743806,-1.5654720582169515,2
-0.7389023651337776,-1.546599728241369,2
-1.278556712418502,-1.4399132410813587,2
-1.1403637213210476,-0.9717956803770853,2
-0.7735541390212709,-0.9927406653156401,2
-0.8186934459642693,-1.1903622363290143,2
-0.5609031074785342,-1.2919140699702585,2
-1.588669345658022,-1.380458111031611,2
-0.6369736742668255,-0.4945161886140864,2
-1.4460552091123404,-0.8316037256354181,2
-1.5901057736595823,-1.8064559655804024,2
-1.5970688123188403,-1.5824652218872732,2
-0.3344014385550117,-1.0954839838493728,2
-0.7543094951838478,-0.9289029143492511,2
-0.09520806896657497,-1.014962687480494,2
-0.7668765825046548,-0.6024892361250815,2
-1.496243873459503,-1.7274294400996493,2
-1.225284827186735,-0.6992854559668601,2
-1.8290033737117355,-1.2849981477210743,2
-0.39245235112302157,-0.7128056068520008,2
-1.3098833676351123,-1.2471929237634964,2
-1.8677149339721613,-0.5289796430411349,2
-1.6386785387480243,-0.977217913004948,2
-1.5341637116440823,-0.757602475810111,2
-1.7493793313066872,-0.29964972397409106,2
-0.21037421628250907,-1.5103054676048469,2
-2.380605710895645,-1.0653896374510257,2
-0.9019576543933047,-0.8142355838175241,2
-1.3228022629491856,-0.634264807719757,2
-1.324273868312602,-1.651611160094175,2
-1.1569800570922806,-0.5892084773852109,2
-1.548108010369687,-1.746819926753425,2
-1.799333392950278,-0.8880367268465023,2
-1.4084956074854573,-1.642870310263069,2
-0.5937387023645468,-0.2022219308503701,2
-1.0785138706881574,-0.6298831417362513,2
-1.205770618288358,-0.3034333204608729,2
-1.5881401780907467,-0.6720421257471825,2
-1.2998368816686567,-0.4641141019986462,2
-0.927439748225286,-1.5329569675596413,2
-0.6488990590554149,-2.0435679245195892,2
-1.0889986708353414,-0.6149248571561801,2
-1.1783222530582458,-0.5516355011638925,2
-1.0485804514038375,-0.7051966918649508,2
-0.5492569384000549,-1.7758518313203917,2
-0.5123447138908099,-1.0594436416102075,2
-0.351147482926782,-1.2822594830780736,2
-0.17619272896267613,-0.46957275803029574,2
-0.6599867709029169,-0.19597893844339787,2
-0.5767747848165995,-0.8233804932076275,2
-1.4298259493672347,-0.8671217871676539,2
-1.4289261814467178,-1.0058318766043837,2
-1.2898677711204105,0.10448736496864242,2
-1.61532936435008,-1.5687187999968406,2
-1.030515577216584,-1.2402971385701052,2
-0.7976685259506193,-1.3118412424240138,2
-2.169082213523382,-1.8109456669588295,2
-1.3072260718803925,-1.305111589895675,2
0.09576418781554596,-1.146997474059555,2
-2.441872310097984,-0.9937886331116113,2
-1.0597745513209087,-0.832363005321563,2
-1.3119285866430557,-1.5842298853403505,2
-0.523543707087019,-1.511489253982647,2
-0.8535450946441915,-0.7304710539044124,2
-0.8088432398987944,-1.8795764760566491,2
-0.48518800814913143,-1.1955368573633107,2
-1.5713630685009976,-1.624274332065331,2
-0.7710269510008972,-0.5308705344762206,2
-0.4205042811269952,-1.1467819641632526,2
-1.0558776492070967,-0.6007507798794454,2
-2.158382154259141,-1.0281816277475837,2
-1.077635804906215,-1.795628605807652,2
-0.4750289077057952,-1.0402252245313235,2
-0.6870889510156863,-0.8109111144798213,2
-0.7050599535056044,-0.983300034956909,2
-1.8170766844839876,-1.3134173147589978,2
-0.5780768176666309,-1.1460377986721944,2
-1.1603857558640764,-1.2388720826134967,2
-0.472153883894012,-1.1404993302575779,2
-1.6536877605334468,0.14385125474074,2
-0.7970653036897828,-1.2836134230574454,2
-1.19303179712156,-1.4449593653582447,2
-1.9883017748468033,-1.332028989310774,2
-0.8351814388424654,-0.3834281240662103,2
-0.5026719801743247,-1.2951439992153175,2
-0.35205018478102645,-1.1866049339159763,2
-0.0811460173561156,-0.9514312864772215,2
-2.4603156995488127,-0.44719711475031265,2
-1.433065987306856,-0.3550275573102213,2
-1.036016119409448,-1.2853077087685603,2
-0.6537535450952738,-0.6224947470906592,2
-1.5928456476415636,-0.8513441062386368,2
-1.2409698261809778,-1.0177166301039462,2
-0.22909821083591742,-0.8381126068417398,2
-1.6350559580660358,-0.8024656366963583,2
-1.30162414830937,-1.2338296633442352,2
-1.724099319477563,-0.7761068024441293,2
-1.3649718492014,-0.5811056288499108,2
-1.009511146714749,-1.2557595994300845,2
-0.0089492050634008,-1.1270456583661683,2
-1.4662751236048703,-1.7307797109020178,2
-1.2374802900076758,-0.5429272341447999,2
-1.1115477940717153,-1.2452484957683834,2
-0.8584096846309717,-0.7896030677525762,2
-1.468969646191554,-1.0559262273349417,2
-0.04542348637215299,-0.8517630900563617,2
-0.23592563431635571,-0.8085084430440148,2
-1.6331425955169134,-0.3102117882112957,2
-1.460797720192385,-1.4857765195765718,2
-1.5169210433078317,-0.6664085722640438,2
-1.658258965116032,-1.0786688586197404,2
-1.51523004101911,-1.195541330418904,2
-0.5141702894661421,-1.5026412158991933,2
-1.1129421394886958,-1.0013617477046313,2
-0.40342665084497653,-1.0057776664623546,2
-1.0473408141130394,-0.897777307011907,2
-1.1770951856919107,-0.6106617494806816,2
-1.1306975229460505,0.17435550668543587,2
-1.670574414475843,-1.111425677174116,2
0.04369783183390097,-1.5065090928677813,2
-1.0110825589377783,-0.9882574091844056,2
-0.5384329322871235,-0.7411755447677271,2
-0.4435169792749414,-0.37899118918672925,2
-1.4121860351673665,-1.4929575367274515,2
-0.5472644481474054,-0.8105235949656199,2
-1.6558324978760939,-1.3308821277318392,2
-1.1987733037223234,-0.7239048527784857,2
-1.6462523711098829,-1.3628318749331116,2
-1.426202482295062,-1.474966370665094,2
-1.1133538197917483,-0.9785046746503834,2
-0.8986765572035371,-0.7295395560479565,2
-1.0588497860210415,-0.5674679083164411,2
-1.1106597877720563,-0.7743225174256919,2
-0.8365375133280395,-0.9390962150283876,2
-1.2550408579702614,-1.0280979199921838,2
0.42648099330241074,-1.250923090122365,2
-1.4493102368356494,-0.96034703340712,2
-1.2588352760973542,-0.8825480653790005,2
-0.6223661242016804,-1.3548944834700747,2
-0.829539229147351,-1.2553259228147025,2
-1.1844459900494442,-1.4102109041266966,2
-2.326040984029718,-0.05786833258284019,2
-1.2960731572006075,-1.9100127713586754,2
-1.2913768581401637,-0.5938802553361195,2
-1.3404442459315307,-1.6815880128496599,2
-0.8893741524131462,-1.0626860714052886,2
-0.8305980087437961,0.24505189948638528,2
-1.6798911653436157,-1.2520273751513415,2
-0.8125723844607277,-0.18634803973289726,2
-1.2439860918750747,-1.2667280787498443,2
-0.9102711060692186,-0.7333937171214452,2
-0.15551036337329072,-0.6946208674543544,2
-0.9894794085467973,-0.8742924378071035,2
-1.6383864559330905,-1.00548193827294,2
-1.006025056278674,-0.6420880606791028,2
-1.443767774871492,-0.7018685641833922,2
-1.485261108434165,-0.6102269483500462,2
-0.5604747920141013,-1.47020697159317,2
-0.005234858903050199,-1.5640556047961498,2
-1.2568235374086005,-0.734113202768357,2
-1.5967344988396202,-1.1373858262295484,2
-1.5364290943569554,-1.1354947727257443,2
-0.9418522675152283,-1.7101312815811485,2
-0.6702324374805103,0.3122700032827792,2
-0.9032677696570814,-0.9853690849944504,2
-1.7557570284375013,-0.8535490996271421,2
-0.4974698830031873,-1.0510660181405422,2
-0.4350145409797592,-0.24977754642543182,2
-1.4723393255203296,-0.411317061700188,2
-1.123180494856965,-1.237311031933056,2
-1.3603182507871725,-0.8674812070968289,2
-1.2712017125940451,-0.20079452194456604,2
-0.6912089532989574,-1.2171173746716093,2
-0.061428383420546684,-0.6569659301177297,2
-1.0637896686851769,-1.657424604136327,2
-0.767224322355979,-0.987963506569259,2
-2.113922987904721,-0.8415980964535631,2
-1.5170518508685658,-0.707514334060784,2
-1.3503266811692272,-0.2669096179075017,2
-1.9377661103248247,-1.3743458877231594,2
-0.6311487372823186,-1.8757787868402214,2
-0.4227009797806882,-1.0269334759921918,2
-1.1116803560869835,-0.7579767971125072,2
-0.6441556071465506,-0.6912545071180208,2
-1.5617965885576364,-1.8940882207000571,2
-0.7531070405848883,-1.8071119547289718,2
-0.7724420441792775,-1.3668762029573416,2
-0.28779618770475435,-0.10884759045973147,2
-0.4601083567660421,-0.056213063354269566,2
-0.25507217885220246,-1.272775403385323,2
-0.7622195993263118,-0.9663134746480427,2
-1.0609769573265402,-1.2155150502734344,2
0.4254387767605585,-1.6559747182741285,2
-1.5214415775803312,-1.0142952190214185,2
-2.449108919207815,-1.7099320677871106,2
-0.7963004015598708,-1.2794835988190965,2
-1.501890260477379,-1.4670569804263258,2
-1.3647200683450156,-1.401584789049866,2
-1.2918810810972667,-1.0588366969738083,2
-0.8463738072292537,-1.5655596117951431,2
-1.5646214953386823,-0.8283146234113763,2
-0.3079477098555182,-0.26279347515559404,2
-0.396669189641367,-0.5546833775988607,2
-1.4442137466915737,-1.554820028940954,2
0.08403067159157107,-1.876868165258999,2
-0.8282713008964948,-1.7355043781369524,2
-1.069758483047762,-1.9299717906596499,2
-1.2120548240490565,-0.06529635417316171,2
-1.2226078590213465,-1.1577734154568382,2
1.7137709193224833,-0.760478054191902,3
0.6861889896987248,-1.4587577081938234,3
1.385656325510227,-1.3930450010097497,3
0.8033311676192623,-0.6593511255136815,3
1.1490806049772404,-1.6087912142920469,3
1.0872758527204287,-1.3085401926651654,3
0.07100183104937952,-1.406259515613592,3
1.1402715957100917,-1.143910113141484,3
0.8240481867996727,-2.0978934560816507,3
0.6579091620942223,-0.5948459781707609,3
1.8896728886921648,-1.316784789334022,3
1.6447614370836576,-1.1693629665085992,3
0.9692180078923627,-1.0677008512323252,3
-0.22136866073085293,-0.7332036905241749,3
0.8005048877621288,-1.1683746394466412,3
1.427168532295169,-1.226424054808661,3
1.5685357102737747,-1.4282578881130994,3
0.5510902562499886,-0.9595364612926331,3
1.5028312397452572,0.1417619879774119,3
1.0651759633889222,-1.0272906611268924,3
0.9025866058648548,-1.0086225425868651,3
1.1505475961503215,-0.4119144827110883,3
1.4928409471002109,-0.7156820673666948,3
0.3812250495111873,-1.0402172033283703,3
0.10583311881300783,-0.7492123615124036,3
1.2408775289051326,-0.8331778001076957,3
0.9337911192822814,-1.1884124176264115,3
0.8776475912200294,-1.9776825983230006,3
1.8129659806261016,-0.8541095924071374,3
0.9205016217483447,-1.2724394094445175,3
1.7161793925050222,-0.9634498244576858,3
0.7854211869759806,-2.2799904879672788,3
1.80310805461568,-1.5210880186875222,3
1.6977098025627277,-0.969835374404738,3
1.3309990500718019,-0.6186090288750902,3
0.8573336122643738,-0.747216896424447,3
1.2230631756651493,-1.410611233787267,3
1.0181903329815092,-1.4044238464067262,3
0.4243236261502189,-1.2064936927465992,3
1.444107710844101,0.04906881937751084,3
1.0428815418794213,-2.1164602937004764,3
1.5473179385648939,-0.6133165778095613,3
0.7987360507423567,-1.1345343699010746,3
1.4818885687966927,-1.6599076745821817,3
1.5441946485574096,-1.2138526033542352,3
0.02662184030991832,-1.0277188459266333,3
1.3941799266190662,-1.341191654614067,3
0.13486732052748818,-1.4838154607768788,3
1.1664506527408185,-0.8312787141245824,3
1.6073066852943505,-1.553118186717037,3
0.8281005013875454,-0.846347770014217,3
0.9469107208966107,-0.192389652407972,3
1.8191426996847053,-0.42084267776789575,3
0.5275091578029233,-0.8802876216247891,3
1.1606941948537435,-0.3130683616846053,3
0.20277078388343972,-0.8979925754442498,3
0.37814432355177185,-1.2195513528133233,3
1.1357672692151233,-0.7374682846793423,3
0.13467753266918625,-1.3938792198047731,3
1.7905869339244085,-1.324313527984939,3
1.3706789599485494,-0.7116400431952502,3
1.6738851736332412,-0.15913558374986403,3
1.066796204078147,-1.0160856757225136,3
2.35000863751082,-0.44473702652894,3
0.7466935193431314,-0.975353073901306,3
2.4099429694241685,-0.6918756441200034,3
0.6757685998925669,-0.7479828920678502,3
-0.16085104949804419,-1.6161655913546453,3
0.9828394041789387,-0.6706419864718205,3
-0.05982218607614276,-1.3588193755095646,3
1.457963661152831,-0.8647734603626734,3
1.5358067764392787,-1.327011703728409,3
0.5031225288774599,-1.3658932987614083,3
0.9143902420085837,-1.4882231042803826,3
0.9485716547227105,-0.5257814018859697,3
1.2028159916232142,-1.5418721883464208,3
